,Id,Name,Determined Formula,Determined Charge,Previous Formula,Previous Charge,Inferrence Type,Reasoning,Used Databases,Previous Databases,Similarity
638,M_mqn7_c,Menaquinone 7 C46H64O2,C46H64O2,0,C46H64O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd11606, metanetx.chemical:MNXM12236","seed.compound:cpd11606, metanetx.chemical:MNXM12236","seed.compound:cpd11606, metanetx.chemical:MNXM12236",Same
639,M_mqn8_c,Menaquinone 8,C51H72O2,0,C51H72O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15500, metanetx.chemical:MNXM509","seed.compound:cpd15500, metanetx.chemical:MNXM509","seed.compound:cpd15500, metanetx.chemical:MNXM509",Same
640,M_mthgxl_c,Methylglyoxal,C3H4O2,0,C3H4O2,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM310, seed.compound:cpd00428","metanetx.chemical:MNXM310, seed.compound:cpd00428","metanetx.chemical:MNXM310, seed.compound:cpd00428",Same
641,M_na1_c,Sodium,Na,1,Na,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971",Same
642,M_na1_e,Sodium,Na,1,Na,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971",Same
643,M_na1_p,Sodium,Na,1,Na,1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971","metanetx.chemical:MNXM27, seed.compound:cpd00971",Same
644,M_nac_c,Nicotinate,C6H4NO2,-1,C6H4NO2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM274, seed.compound:cpd00218","metanetx.chemical:MNXM274, seed.compound:cpd00218","metanetx.chemical:MNXM274, seed.compound:cpd00218",Same
645,M_nad_c,Nicotinamide adenine dinucleotide,C21H26N7O14P2,-1,C21H26N7O14P2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00003, metanetx.chemical:MNXM8","seed.compound:cpd00003, metanetx.chemical:MNXM8","seed.compound:cpd00003, metanetx.chemical:MNXM8",Same
646,M_nadh_c,Nicotinamide adenine dinucleotide - reduced,C21H27N7O14P2,-2,C21H27N7O14P2,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM10, seed.compound:cpd00004","metanetx.chemical:MNXM10, seed.compound:cpd00004","metanetx.chemical:MNXM10, seed.compound:cpd00004",Same
647,M_nadp_c,Nicotinamide adenine dinucleotide phosphate,C21H25N7O17P3,-3,C21H25N7O17P3,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00006, metanetx.chemical:MNXM5","seed.compound:cpd00006, metanetx.chemical:MNXM5","seed.compound:cpd00006, metanetx.chemical:MNXM5",Same
648,M_ncam_c,Nicotinamide,C6H6N2O,0,C6H6N2O,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM216, seed.compound:cpd00133","metanetx.chemical:MNXM216, seed.compound:cpd00133","metanetx.chemical:MNXM216, seed.compound:cpd00133",Same
649,M_nh4_c,Ammonium,H4N,1,H4N,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013",Same
650,M_nh4_e,Ammonium,H4N,1,H4N,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013",Same
651,M_nh4_p,Ammonium,H4N,1,H4N,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013","seed.compound:cpd19013, seed.compound:cpd00013",Same
652,M_nicrnt_c,Nicotinate D-ribonucleotide,C11H12NO9P,-2,C11H12NO9P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1108016, seed.compound:cpd00873","metanetx.chemical:MNXM1108016, seed.compound:cpd00873","metanetx.chemical:MNXM1108016, seed.compound:cpd00873",Same
653,M_nmn_c,NMN C11H14N2O8P,C11H14N2O8P,-1,C11H14N2O8P,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM355, seed.compound:cpd00355","metanetx.chemical:MNXM355, seed.compound:cpd00355","metanetx.chemical:MNXM355, seed.compound:cpd00355",Same
654,M_nmn_e,NMN C11H14N2O8P,C11H14N2O8P,-1,C11H14N2O8P,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM355, seed.compound:cpd00355","metanetx.chemical:MNXM355, seed.compound:cpd00355","metanetx.chemical:MNXM355, seed.compound:cpd00355",Same
655,M_nona_c,Nonanoate C9H17O2,C9H17O2,-1,C9H17O2,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd01126, metanetx.chemical:MNXM12480","seed.compound:cpd01126, metanetx.chemical:MNXM12480","seed.compound:cpd01126, metanetx.chemical:MNXM12480",Same
656,M_o2_c,O2 O2,O2,0,O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438",Same
657,M_o2_e,O2 O2,O2,0,O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438",Same
658,M_o2_p,O2 O2,O2,0,O2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438","seed.compound:cpd00007, metanetx.chemical:MNXM735438",Same
659,M_oaa_c,Oxaloacetate,C4H2O5,-2,C4H2O5,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM46, seed.compound:cpd00032","metanetx.chemical:MNXM46, seed.compound:cpd00032","metanetx.chemical:MNXM46, seed.compound:cpd00032",Same
660,M_ocdca_c,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080",Same
661,M_ocdca_e,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080",Same
662,M_ocdca_p,Octadecanoate (n-C18:0),C18H35O2,-1,C18H35O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080","metanetx.chemical:MNXM236, seed.compound:cpd01080",Same
663,M_octa_c,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846",Same
664,M_octa_e,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846",Same
665,M_octa_p,Octanoate (n-C8:0),C8H15O2,-1,C8H15O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846","metanetx.chemical:MNXM750, seed.compound:cpd03846",Same
666,M_orot_c,Orotate C5H3N2O4,C5H3N2O4,-1,C5H3N2O4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM235, seed.compound:cpd00247","metanetx.chemical:MNXM235, seed.compound:cpd00247","metanetx.chemical:MNXM235, seed.compound:cpd00247",Same
667,M_oxptn_c,5-Oxopentanoate,C5H7O3,-1,C5H7O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd02089, metanetx.chemical:MNXM1410","seed.compound:cpd02089, metanetx.chemical:MNXM1410","seed.compound:cpd02089, metanetx.chemical:MNXM1410",Same
668,M_pa160_c,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate",C35H67O8P,-2,C35H67O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd26147, metanetx.chemical:MNXM731668","seed.compound:cpd26147, metanetx.chemical:MNXM731668","seed.compound:cpd26147, metanetx.chemical:MNXM731668",Same
669,M_pa160_p,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate",C35H67O8P,-2,C35H67O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd26147, metanetx.chemical:MNXM731668","seed.compound:cpd26147, metanetx.chemical:MNXM731668","seed.compound:cpd26147, metanetx.chemical:MNXM731668",Same
670,M_pan4p_c,Pantetheine 4'-phosphate,C11H21N2O7PS,-2,C11H21N2O7PS,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00834, metanetx.chemical:MNXM373","seed.compound:cpd00834, metanetx.chemical:MNXM373","seed.compound:cpd00834, metanetx.chemical:MNXM373",Same
671,M_pant__R_c,(R)-Pantoate,C6H11O4,-1,C6H11O4,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00408, metanetx.chemical:MNXM593","seed.compound:cpd00408, metanetx.chemical:MNXM593","seed.compound:cpd00408, metanetx.chemical:MNXM593",Same
672,M_paps_c,3'-Phosphoadenylyl sulfate,C10H11N5O13P2S,-4,C10H11N5O13P2S,-4,Clean,"unconstrained Target & Adherence & seed.compound:cpd00044, metanetx.chemical:MNXM1104555","seed.compound:cpd00044, metanetx.chemical:MNXM1104555","seed.compound:cpd00044, metanetx.chemical:MNXM1104555",Same
673,M_pdx5p_c,Pyridoxine 5'-phosphate,C8H10NO6P,-2,C8H10NO6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00478, metanetx.chemical:MNXM454","seed.compound:cpd00478, metanetx.chemical:MNXM454","seed.compound:cpd00478, metanetx.chemical:MNXM454",Same
674,M_pe161_c,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,0,C37H70NO8P,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055",Same
675,M_pe161_p,"Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)",C37H70NO8P,0,C37H70NO8P,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055","metanetx.chemical:MNXM739592, seed.compound:cpd29055",Same
676,M_pep_c,Phosphoenolpyruvate,C3H2O6P,-3,C3H2O6P,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00061, metanetx.chemical:MNXM73","seed.compound:cpd00061, metanetx.chemical:MNXM73","seed.compound:cpd00061, metanetx.chemical:MNXM73",Same
677,M_phom_c,O-Phospho-L-homoserine,C4H8NO6P,-2,C4H8NO6P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1334, seed.compound:cpd00809","metanetx.chemical:MNXM1334, seed.compound:cpd00809","metanetx.chemical:MNXM1334, seed.compound:cpd00809",Same
678,M_phpyr_c,Phenylpyruvate,C9H7O3,-1,C9H7O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00143, metanetx.chemical:MNXM730221","seed.compound:cpd00143, metanetx.chemical:MNXM730221","seed.compound:cpd00143, metanetx.chemical:MNXM730221",Same
679,M_pi_c,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009",Same
680,M_pi_e,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009",Same
681,M_pi_p,Phosphate,HO4P,-2,HO4P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009","metanetx.chemical:MNXM9, seed.compound:cpd00009",Same
682,M_pnto__R_c,(R)-Pantothenate,C9H16NO5,-1,C9H16NO5,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00644, metanetx.chemical:MNXM734864","seed.compound:cpd00644, metanetx.chemical:MNXM734864","seed.compound:cpd00644, metanetx.chemical:MNXM734864",Same
683,M_pnto__R_e,(R)-Pantothenate,C9H16NO5,-1,C9H16NO5,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00644, metanetx.chemical:MNXM734864","seed.compound:cpd00644, metanetx.chemical:MNXM734864","seed.compound:cpd00644, metanetx.chemical:MNXM734864",Same
684,M_ppap_c,Propanoyl phosphate,C3H5O5P,-2,C3H5O5P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01844, metanetx.chemical:MNXM1499","seed.compound:cpd01844, metanetx.chemical:MNXM1499","seed.compound:cpd01844, metanetx.chemical:MNXM1499",Same
685,M_ppap_e,Propanoyl phosphate,C3H5O5P,-2,C3H5O5P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd01844, metanetx.chemical:MNXM1499","seed.compound:cpd01844, metanetx.chemical:MNXM1499","seed.compound:cpd01844, metanetx.chemical:MNXM1499",Same
686,M_ppbng_c,Porphobilinogen,C10H13N2O4,-1,C10H13N2O4,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM554, seed.compound:cpd00689","metanetx.chemical:MNXM554, seed.compound:cpd00689","metanetx.chemical:MNXM554, seed.compound:cpd00689",Same
687,M_ppi_c,Diphosphate,HO7P2,-3,HO7P2,-3,Clean,"unconstrained Target & Adherence & seed.compound:cpd00012, metanetx.chemical:MNXM11","seed.compound:cpd00012, metanetx.chemical:MNXM11","seed.compound:cpd00012, metanetx.chemical:MNXM11",Same
688,M_pppg9_c,Protoporphyrinogen IX,C34H38N4O4,-2,C34H38N4O4,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00791, metanetx.chemical:MNXM351","seed.compound:cpd00791, metanetx.chemical:MNXM351","seed.compound:cpd00791, metanetx.chemical:MNXM351",Same
689,M_pram_c,5-Phospho-beta-D-ribosylamine,C5H11NO7P,-1,C5H11NO7P,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104549, seed.compound:cpd01982","metanetx.chemical:MNXM1104549, seed.compound:cpd01982","metanetx.chemical:MNXM1104549, seed.compound:cpd01982",Same
690,M_pran_c,N-(5-Phospho-D-ribosyl)anthranilate,C12H13NO9P,-3,C12H13NO9P,-3,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1489, seed.compound:cpd02642","metanetx.chemical:MNXM1489, seed.compound:cpd02642","metanetx.chemical:MNXM1489, seed.compound:cpd02642",Same
691,M_prfp_c,1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide,C15H21N5O15P2,-4,C15H21N5O15P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1397, seed.compound:cpd02979","metanetx.chemical:MNXM1397, seed.compound:cpd02979","metanetx.chemical:MNXM1397, seed.compound:cpd02979",Same
692,M_prlp_c,5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide,C15H21N5O15P2,-4,C15H21N5O15P2,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1408, seed.compound:cpd02991","metanetx.chemical:MNXM1408, seed.compound:cpd02991","metanetx.chemical:MNXM1408, seed.compound:cpd02991",Same
693,M_prpncoa_c,Propenoyl-CoA,C24H34N7O17P3S,-4,C24H34N7O17P3S,-4,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM1104673, seed.compound:cpd00663","metanetx.chemical:MNXM1104673, seed.compound:cpd00663","metanetx.chemical:MNXM1104673, seed.compound:cpd00663",Same
694,M_pser__L_c,O-Phospho-L-serine,C3H6NO6P,-2,C3H6NO6P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00738, metanetx.chemical:MNXM1107214","seed.compound:cpd00738, metanetx.chemical:MNXM1107214","seed.compound:cpd00738, metanetx.chemical:MNXM1107214",Same
695,M_pta_c,Pentanoate,C5H9O2,-1,C5H9O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597",Same
696,M_pta_e,Pentanoate,C5H9O2,-1,C5H9O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597",Same
697,M_pta_p,Pentanoate,C5H9O2,-1,C5H9O2,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597","metanetx.chemical:MNXM3382, seed.compound:cpd00597",Same
698,M_ptcys_c,N-Pantothenoylcysteine,C12H21N2O6S,-1,C12H21N2O6S,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd24515, seed.compound:cpd02524","seed.compound:cpd24515, seed.compound:cpd02524","seed.compound:cpd24515, seed.compound:cpd02524",Same
699,M_ptth_c,Pantetheine,C11H22N2O4S,0,C11H22N2O4S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00620, metanetx.chemical:MNXM727035","seed.compound:cpd00620, metanetx.chemical:MNXM727035","seed.compound:cpd00620, metanetx.chemical:MNXM727035",Same
700,M_pyam5p_c,Pyridoxamine 5'-phosphate,C8H12N2O5P,-1,C8H12N2O5P,-1,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM366, seed.compound:cpd00493","metanetx.chemical:MNXM366, seed.compound:cpd00493","metanetx.chemical:MNXM366, seed.compound:cpd00493",Same
701,M_pydam_c,Pyridoxamine,C8H13N2O2,1,C8H13N2O2,1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00419, metanetx.chemical:MNXM548","seed.compound:cpd00419, metanetx.chemical:MNXM548","seed.compound:cpd00419, metanetx.chemical:MNXM548",Same
702,M_pydx5p_c,Pyridoxal 5'-phosphate,C8H8NO6P,-2,C8H8NO6P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM161, seed.compound:cpd00016","metanetx.chemical:MNXM161, seed.compound:cpd00016","metanetx.chemical:MNXM161, seed.compound:cpd00016",Same
703,M_pydx_c,Pyridoxal,C8H9NO3,0,C8H9NO3,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00215, metanetx.chemical:MNXM311","seed.compound:cpd00215, metanetx.chemical:MNXM311","seed.compound:cpd00215, metanetx.chemical:MNXM311",Same
704,M_pydxn_c,Pyridoxine,C8H11NO3,0,C8H11NO3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM419, seed.compound:cpd00263","metanetx.chemical:MNXM419, seed.compound:cpd00263","metanetx.chemical:MNXM419, seed.compound:cpd00263",Same
705,M_pyr_c,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23",Same
706,M_pyr_e,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23",Same
707,M_pyr_p,Pyruvate,C3H3O3,-1,C3H3O3,-1,Clean,"unconstrained Target & Adherence & seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23","seed.compound:cpd00020, metanetx.chemical:MNXM23",Same
708,M_q8_c,Ubiquinone-8,C49H74O4,0,C49H74O4,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd15560, metanetx.chemical:MNXM232","seed.compound:cpd15560, metanetx.chemical:MNXM232","seed.compound:cpd15560, metanetx.chemical:MNXM232",Same
709,M_rhcys_c,S-Ribosyl-L-homocysteine,C9H17NO6S,0,C9H17NO6S,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd02227, metanetx.chemical:MNXM731817","seed.compound:cpd02227, metanetx.chemical:MNXM731817","seed.compound:cpd02227, metanetx.chemical:MNXM731817",Same
710,M_ru5p__D_c,D-Ribulose 5-phosphate,C5H9O8P,-2,C5H9O8P,-2,Clean,"unconstrained Target & Adherence & seed.compound:cpd00171, metanetx.chemical:MNXM145","seed.compound:cpd00171, metanetx.chemical:MNXM145","seed.compound:cpd00171, metanetx.chemical:MNXM145",Same
711,M_s7p_c,Sedoheptulose 7-phosphate,C7H13O10P,-2,C7H13O10P,-2,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM733314, seed.compound:cpd00238","metanetx.chemical:MNXM733314, seed.compound:cpd00238","metanetx.chemical:MNXM733314, seed.compound:cpd00238",Same
712,M_sarcs_c,Sarcosine C3H7NO2,C3H7NO2,0,C3H7NO2,0,Clean,"unconstrained Target & Adherence & seed.compound:cpd00183, metanetx.chemical:MNXM300","seed.compound:cpd00183, metanetx.chemical:MNXM300","seed.compound:cpd00183, metanetx.chemical:MNXM300",Same
713,M_sbt__D_c,D-Sorbitol,C6H14O6,0,C6H14O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM736685, seed.compound:cpd00588","metanetx.chemical:MNXM736685, seed.compound:cpd00588","metanetx.chemical:MNXM736685, seed.compound:cpd00588",Same
714,M_sbt__D_e,D-Sorbitol,C6H14O6,0,C6H14O6,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM736685, seed.compound:cpd00588","metanetx.chemical:MNXM736685, seed.compound:cpd00588","metanetx.chemical:MNXM736685, seed.compound:cpd00588",Same
715,M_ser__D_c,D-Serine,C3H7NO3,0,C3H7NO3,0,Clean,"unconstrained Target & Adherence & metanetx.chemical:MNXM694, seed.compound:cpd00550","metanetx.chemical:MNXM694, seed.compound:cpd00550","metanetx.chemical:MNXM694, seed.compound:cpd00550",Same
